station,valid,speed
FYV,3/26/2017 4:53:00 PM,5.75
FYV,3/26/2017 5:53:00 PM,11.5
FYV,3/26/2017 6:53:00 PM,6.9
FYV,3/26/2017 7:53:00 PM,11.5
FYV,3/26/2017 8:53:00 PM,9.2
FYV,3/26/2017 9:53:00 PM,8.05
FYV,3/26/2017 10:53:00 PM,6.9
FYV,3/26/2017 11:53:00 PM,9.2
FYV,3/27/2017 12:53:00 AM,9.2
FYV,3/27/2017 1:53:00 AM,0
FYV,3/27/2017 2:53:00 AM,11.5
FYV,3/27/2017 3:53:00 AM,8.05
FYV,3/27/2017 4:53:00 AM,17.25
FYV,3/27/2017 5:53:00 AM,5.75
FYV,3/27/2017 6:53:00 AM,3.45
FYV,3/27/2017 7:53:00 AM,6.9
FYV,3/27/2017 8:53:00 AM,6.9
FYV,3/27/2017 9:53:00 AM,9.2
FYV,3/27/2017 10:53:00 AM,5.75
FYV,3/27/2017 11:53:00 AM,0
FYV,3/27/2017 12:53:00 PM,0
FYV,3/27/2017 1:53:00 PM,4.6
FYV,3/27/2017 2:53:00 PM,4.6
FYV,3/27/2017 3:53:00 PM,8.05
FYV,3/27/2017 4:53:00 PM,8.05
FYV,3/27/2017 5:53:00 PM,10.35
FYV,3/27/2017 6:53:00 PM,11.5
FYV,3/27/2017 7:53:00 PM,6.9
FYV,3/27/2017 8:53:00 PM,10.35
FYV,3/27/2017 9:53:00 PM,8.05
FYV,3/27/2017 10:53:00 PM,8.05
FYV,3/27/2017 11:53:00 PM,6.9
FYV,3/28/2017 12:53:00 AM,4.6
FYV,3/28/2017 1:53:00 AM,4.6
FYV,3/28/2017 2:53:00 AM,8.05
FYV,3/28/2017 3:53:00 AM,6.9
FYV,3/28/2017 4:53:00 AM,4.6
FYV,3/28/2017 5:53:00 AM,4.6
FYV,3/28/2017 6:53:00 AM,0
FYV,3/28/2017 7:53:00 AM,0
FYV,3/28/2017 8:53:00 AM,3.45
FYV,3/28/2017 9:53:00 AM,4.6
FYV,3/28/2017 10:53:00 AM,0
FYV,3/28/2017 11:53:00 AM,4.6
FYV,3/28/2017 12:53:00 PM,0
FYV,3/28/2017 1:53:00 PM,5.75
FYV,3/28/2017 2:53:00 PM,8.05
FYV,3/28/2017 3:53:00 PM,3.45
FYV,3/28/2017 4:53:00 PM,3.45
FYV,3/28/2017 5:53:00 PM,3.45
FYV,3/28/2017 6:53:00 PM,5.75
FYV,3/28/2017 7:53:00 PM,6.9
FYV,3/28/2017 8:53:00 PM,9.2
FYV,3/28/2017 9:53:00 PM,9.2
FYV,3/28/2017 10:53:00 PM,12.65
FYV,3/28/2017 11:53:00 PM,11.5
FYV,3/29/2017 12:53:00 AM,6.9
FYV,3/29/2017 1:53:00 AM,8.05
FYV,3/29/2017 2:53:00 AM,9.2
FYV,3/29/2017 3:53:00 AM,10.35
FYV,3/29/2017 4:53:00 AM,11.5
FYV,3/29/2017 5:53:00 AM,11.5
FYV,3/29/2017 6:53:00 AM,10.35
FYV,3/29/2017 7:53:00 AM,10.35
FYV,3/29/2017 8:53:00 AM,9.2
FYV,3/29/2017 9:53:00 AM,5.75
FYV,3/29/2017 10:53:00 AM,13.8
FYV,3/29/2017 11:53:00 AM,13.8
FYV,3/29/2017 12:53:00 PM,13.8
FYV,3/29/2017 1:53:00 PM,11.5
FYV,3/29/2017 2:53:00 PM,16.1
FYV,3/29/2017 3:53:00 PM,9.2
FYV,3/29/2017 4:53:00 PM,19.55
FYV,3/29/2017 5:53:00 PM,19.55
FYV,3/29/2017 6:53:00 PM,20.7
FYV,3/29/2017 7:53:00 PM,18.4
FYV,3/29/2017 8:53:00 PM,18.4
FYV,3/29/2017 9:53:00 PM,19.55
FYV,3/29/2017 10:53:00 PM,20.7
FYV,3/29/2017 11:53:00 PM,11.5
FYV,3/30/2017 12:53:00 AM,5.75
FYV,3/30/2017 1:53:00 AM,3.45
FYV,3/30/2017 2:53:00 AM,9.2
FYV,3/30/2017 3:53:00 AM,5.75
FYV,3/30/2017 4:53:00 AM,6.9
FYV,3/30/2017 5:53:00 AM,6.9
FYV,3/30/2017 6:53:00 AM,8.05
FYV,3/30/2017 7:53:00 AM,8.05
FYV,3/30/2017 8:53:00 AM,10.35
FYV,3/30/2017 9:53:00 AM,5.75
FYV,3/30/2017 10:53:00 AM,11.5
FYV,3/30/2017 11:53:00 AM,10.35
FYV,3/30/2017 12:53:00 PM,13.8
FYV,3/30/2017 1:53:00 PM,11.5
FYV,3/30/2017 2:53:00 PM,11.5
FYV,3/30/2017 3:53:00 PM,10.35
FYV,3/30/2017 4:53:00 PM,10.35
FYV,3/30/2017 5:53:00 PM,13.8
FYV,3/30/2017 6:53:00 PM,9.2
FYV,3/30/2017 7:53:00 PM,14.95
FYV,3/30/2017 8:53:00 PM,12.65
FYV,3/30/2017 9:53:00 PM,9.2
FYV,3/30/2017 10:53:00 PM,8.05
FYV,3/30/2017 11:53:00 PM,6.9
FYV,3/31/2017 12:53:00 AM,4.6
FYV,3/31/2017 1:53:00 AM,6.9
FYV,3/31/2017 2:53:00 AM,4.6
FYV,3/31/2017 3:53:00 AM,8.05
FYV,3/31/2017 4:53:00 AM,9.2
FYV,3/31/2017 5:53:00 AM,8.05
FYV,3/31/2017 6:53:00 AM,10.35
FYV,3/31/2017 7:53:00 AM,5.75
FYV,3/31/2017 8:53:00 AM,11.5
FYV,3/31/2017 9:53:00 AM,5.75
FYV,3/31/2017 10:53:00 AM,3.45
FYV,3/31/2017 11:53:00 AM,0
FYV,3/31/2017 12:53:00 PM,0
FYV,3/31/2017 1:53:00 PM,0
FYV,3/31/2017 2:53:00 PM,0
FYV,3/31/2017 3:53:00 PM,3.45
FYV,3/31/2017 4:53:00 PM,5.75
FYV,3/31/2017 5:53:00 PM,5.75
FYV,3/31/2017 6:53:00 PM,4.6
FYV,3/31/2017 7:53:00 PM,3.45
FYV,3/31/2017 8:53:00 PM,5.75
FYV,3/31/2017 9:53:00 PM,6.9
FYV,3/31/2017 10:53:00 PM,5.75
FYV,3/31/2017 11:53:00 PM,4.6
FYV,4/1/2017 12:53:00 AM,4.6
FYV,4/1/2017 1:53:00 AM,4.6
FYV,4/1/2017 2:53:00 AM,5.75
FYV,4/1/2017 3:53:00 AM,5.75
FYV,4/1/2017 4:53:00 AM,4.6
FYV,4/1/2017 5:53:00 AM,5.75
FYV,4/1/2017 6:53:00 AM,3.45
FYV,4/1/2017 7:53:00 AM,3.45
FYV,4/1/2017 8:53:00 AM,4.6
FYV,4/1/2017 9:53:00 AM,0
FYV,4/1/2017 10:53:00 AM,3.45
FYV,4/1/2017 11:53:00 AM,6.9
FYV,4/1/2017 12:53:00 PM,8.05
FYV,4/1/2017 1:53:00 PM,8.05
FYV,4/1/2017 2:53:00 PM,10.35
FYV,4/1/2017 3:53:00 PM,8.05
FYV,4/1/2017 4:53:00 PM,5.75
FYV,4/1/2017 5:53:00 PM,5.75
FYV,4/1/2017 6:53:00 PM,5.75
FYV,4/1/2017 7:53:00 PM,14.95
FYV,4/1/2017 8:53:00 PM,12.65
FYV,4/1/2017 9:53:00 PM,12.65
FYV,4/1/2017 10:53:00 PM,11.5
FYV,4/1/2017 11:53:00 PM,8.05
FYV,4/2/2017 12:53:00 AM,9.2
FYV,4/2/2017 1:53:00 AM,6.9
FYV,4/2/2017 2:53:00 AM,0
FYV,4/2/2017 3:53:00 AM,4.6
FYV,4/2/2017 4:53:00 AM,3.45
FYV,4/2/2017 5:53:00 AM,4.6
FYV,4/2/2017 6:53:00 AM,0
FYV,4/2/2017 7:53:00 AM,0
FYV,4/2/2017 8:53:00 AM,4.6
FYV,4/2/2017 9:53:00 AM,0
FYV,4/2/2017 10:53:00 AM,10.35
FYV,4/2/2017 11:53:00 AM,4.6
FYV,4/2/2017 12:53:00 PM,0
FYV,4/2/2017 1:53:00 PM,0
FYV,4/2/2017 2:53:00 PM,0
FYV,4/2/2017 3:53:00 PM,0
FYV,4/2/2017 4:53:00 PM,0
FYV,4/2/2017 5:53:00 PM,5.75
FYV,4/2/2017 6:53:00 PM,18.4
FYV,4/2/2017 7:53:00 PM,10.35
FYV,4/2/2017 8:53:00 PM,20.7
FYV,4/2/2017 9:53:00 PM,5.75
FYV,4/2/2017 10:53:00 PM,13.8
FYV,4/2/2017 11:53:00 PM,4.6
FYV,4/3/2017 12:53:00 AM,0
FYV,4/3/2017 1:53:00 AM,0
FYV,4/3/2017 2:53:00 AM,0
FYV,4/3/2017 3:53:00 AM,0
FYV,4/3/2017 4:53:00 AM,0
FYV,4/3/2017 5:53:00 AM,3.45
FYV,4/3/2017 6:53:00 AM,0
FYV,4/3/2017 7:53:00 AM,3.45
FYV,4/3/2017 8:53:00 AM,3.45
FYV,4/3/2017 9:53:00 AM,11.5
FYV,4/3/2017 10:53:00 AM,9.2
FYV,4/3/2017 11:53:00 AM,4.6
FYV,4/3/2017 12:53:00 PM,9.2
FYV,4/3/2017 1:53:00 PM,8.05
FYV,4/3/2017 2:53:00 PM,6.9
FYV,4/3/2017 3:53:00 PM,12.65
FYV,4/3/2017 4:53:00 PM,14.95
FYV,4/3/2017 5:53:00 PM,11.5
FYV,4/3/2017 6:53:00 PM,14.95
FYV,4/3/2017 7:53:00 PM,10.35
FYV,4/3/2017 8:53:00 PM,14.95
FYV,4/3/2017 9:53:00 PM,9.2
FYV,4/3/2017 10:53:00 PM,13.8
FYV,4/3/2017 11:53:00 PM,9.2
FYV,4/4/2017 12:53:00 AM,6.9
FYV,4/4/2017 1:53:00 AM,4.6
FYV,4/4/2017 2:53:00 AM,0
FYV,4/4/2017 3:53:00 AM,6.9
FYV,4/4/2017 4:53:00 AM,0
FYV,4/4/2017 5:53:00 AM,0
FYV,4/4/2017 6:53:00 AM,0
FYV,4/4/2017 7:53:00 AM,3.45
FYV,4/4/2017 8:53:00 AM,0
FYV,4/4/2017 9:53:00 AM,3.45
FYV,4/4/2017 10:53:00 AM,3.45
FYV,4/4/2017 11:53:00 AM,0
FYV,4/4/2017 12:53:00 PM,0
FYV,4/4/2017 1:53:00 PM,0
FYV,4/4/2017 2:53:00 PM,0
FYV,4/4/2017 3:53:00 PM,4.6
FYV,4/4/2017 5:53:00 PM,9.2
FYV,4/4/2017 6:53:00 PM,6.9
FYV,4/4/2017 7:53:00 PM,13.8
FYV,4/4/2017 8:53:00 PM,20.7
FYV,4/4/2017 9:53:00 PM,16.1
FYV,4/4/2017 10:53:00 PM,23
FYV,4/4/2017 11:53:00 PM,19.55
FYV,4/5/2017 12:53:00 AM,19.55
FYV,4/5/2017 1:53:00 AM,6.9
FYV,4/5/2017 2:53:00 AM,9.2
FYV,4/5/2017 3:53:00 AM,5.75
FYV,4/5/2017 4:53:00 AM,5.75
FYV,4/5/2017 5:53:00 AM,6.9
FYV,4/5/2017 6:53:00 AM,3.45
FYV,4/5/2017 7:53:00 AM,9.2
FYV,4/5/2017 8:53:00 AM,11.5
FYV,4/5/2017 9:53:00 AM,13.8
FYV,4/5/2017 10:53:00 AM,9.2
FYV,4/5/2017 11:53:00 AM,9.2
FYV,4/5/2017 12:53:00 PM,10.35
FYV,4/5/2017 1:53:00 PM,17.25
FYV,4/5/2017 2:53:00 PM,14.95
FYV,4/5/2017 3:53:00 PM,16.1
FYV,4/5/2017 4:53:00 PM,17.25
FYV,4/5/2017 5:53:00 PM,17.25
FYV,4/5/2017 6:53:00 PM,13.8
FYV,4/5/2017 7:53:00 PM,18.4
FYV,4/5/2017 8:53:00 PM,25.3
FYV,4/5/2017 9:53:00 PM,29.9
FYV,4/5/2017 10:53:00 PM,13.8
FYV,4/5/2017 11:53:00 PM,14.95
FYV,4/6/2017 12:53:00 AM,8.05
FYV,4/6/2017 1:53:00 AM,5.75
FYV,4/6/2017 2:53:00 AM,5.75
FYV,4/6/2017 3:53:00 AM,6.9
FYV,4/6/2017 4:53:00 AM,3.45
FYV,4/6/2017 5:53:00 AM,3.45
FYV,4/6/2017 6:53:00 AM,3.45
FYV,4/6/2017 7:53:00 AM,0
FYV,4/6/2017 8:53:00 AM,3.45
FYV,4/6/2017 9:53:00 AM,5.75
FYV,4/6/2017 10:53:00 AM,6.9
FYV,4/6/2017 11:53:00 AM,5.75
FYV,4/6/2017 12:53:00 PM,4.6
FYV,4/6/2017 1:53:00 PM,8.05
FYV,4/6/2017 2:53:00 PM,9.2
FYV,4/6/2017 3:53:00 PM,14.95
FYV,4/6/2017 4:53:00 PM,16.1
FYV,4/6/2017 5:53:00 PM,18.4
FYV,4/6/2017 6:53:00 PM,12.65
FYV,4/6/2017 7:53:00 PM,16.1
FYV,4/6/2017 8:53:00 PM,9.2
FYV,4/6/2017 9:53:00 PM,11.5
FYV,4/6/2017 10:53:00 PM,17.25
FYV,4/6/2017 11:53:00 PM,12.65
FYV,4/7/2017 12:53:00 AM,9.2
FYV,4/7/2017 1:53:00 AM,0
FYV,4/7/2017 2:53:00 AM,0
FYV,4/7/2017 3:53:00 AM,4.6
FYV,4/7/2017 4:53:00 AM,3.45
FYV,4/7/2017 5:53:00 AM,0
FYV,4/7/2017 6:53:00 AM,0
FYV,4/7/2017 7:53:00 AM,3.45
FYV,4/7/2017 8:53:00 AM,0
FYV,4/7/2017 9:53:00 AM,0
FYV,4/7/2017 10:53:00 AM,0
FYV,4/7/2017 11:53:00 AM,6.9
FYV,4/7/2017 12:53:00 PM,4.6
FYV,4/7/2017 1:53:00 PM,3.45
FYV,4/7/2017 2:53:00 PM,3.45
FYV,4/7/2017 3:53:00 PM,4.6
FYV,4/7/2017 4:53:00 PM,4.6
FYV,4/7/2017 5:53:00 PM,4.6
FYV,4/7/2017 6:53:00 PM,0
FYV,4/7/2017 7:53:00 PM,0
FYV,4/7/2017 8:53:00 PM,5.75
FYV,4/7/2017 9:53:00 PM,4.6
FYV,4/7/2017 10:53:00 PM,3.45
FYV,4/7/2017 11:53:00 PM,9.2
FYV,4/8/2017 12:53:00 AM,6.9
FYV,4/8/2017 1:53:00 AM,0
FYV,4/8/2017 2:53:00 AM,0
FYV,4/8/2017 3:53:00 AM,0
FYV,4/8/2017 4:53:00 AM,0
FYV,4/8/2017 5:53:00 AM,0
FYV,4/8/2017 6:53:00 AM,0
FYV,4/8/2017 7:53:00 AM,0
FYV,4/8/2017 8:53:00 AM,0
FYV,4/8/2017 9:53:00 AM,0
FYV,4/8/2017 10:53:00 AM,0
FYV,4/8/2017 11:53:00 AM,0
FYV,4/8/2017 12:53:00 PM,6.9
FYV,4/8/2017 1:53:00 PM,12.65
FYV,4/8/2017 2:53:00 PM,19.55
FYV,4/8/2017 3:53:00 PM,20.7
FYV,4/8/2017 4:53:00 PM,19.55
FYV,4/8/2017 5:53:00 PM,23
FYV,4/8/2017 6:53:00 PM,24.15
FYV,4/8/2017 7:53:00 PM,24.15
FYV,4/8/2017 8:53:00 PM,20.7
FYV,4/8/2017 9:53:00 PM,21.85
FYV,4/8/2017 10:53:00 PM,19.55
FYV,4/8/2017 11:53:00 PM,17.25
FYV,4/9/2017 12:53:00 AM,16.1
FYV,4/9/2017 1:53:00 AM,12.65
FYV,4/9/2017 2:53:00 AM,12.65
FYV,4/9/2017 3:53:00 AM,8.05
FYV,4/9/2017 4:53:00 AM,16.1
FYV,4/9/2017 5:53:00 AM,11.5
FYV,4/9/2017 6:53:00 AM,13.8
FYV,4/9/2017 7:53:00 AM,13.8
FYV,4/9/2017 8:53:00 AM,14.95
FYV,4/9/2017 9:53:00 AM,8.05
FYV,4/9/2017 10:53:00 AM,14.95
FYV,4/9/2017 11:53:00 AM,18.4
FYV,4/9/2017 12:53:00 PM,17.25
FYV,4/9/2017 1:53:00 PM,20.7
FYV,4/9/2017 2:53:00 PM,27.6
FYV,4/9/2017 3:53:00 PM,21.85
FYV,4/9/2017 4:53:00 PM,19.55
FYV,4/9/2017 5:53:00 PM,17.25
FYV,4/9/2017 6:53:00 PM,21.85
FYV,4/9/2017 7:53:00 PM,23
FYV,4/9/2017 8:53:00 PM,29.9
FYV,4/9/2017 9:53:00 PM,25.3
FYV,4/9/2017 10:53:00 PM,23
FYV,4/9/2017 11:53:00 PM,19.55
FYV,4/10/2017 12:53:00 AM,13.8
FYV,4/10/2017 1:53:00 AM,10.35
FYV,4/10/2017 2:53:00 AM,16.1
FYV,4/10/2017 3:53:00 AM,16.1
FYV,4/10/2017 4:53:00 AM,16.1
FYV,4/10/2017 5:53:00 AM,11.5
FYV,4/10/2017 6:53:00 AM,12.65
FYV,4/10/2017 7:53:00 AM,13.8
FYV,4/10/2017 8:53:00 AM,11.5
FYV,4/10/2017 9:53:00 AM,11.5
FYV,4/10/2017 10:53:00 AM,14.95
FYV,4/10/2017 11:53:00 AM,11.5
FYV,4/10/2017 12:53:00 PM,13.8
FYV,4/10/2017 1:53:00 PM,13.8
FYV,4/10/2017 2:53:00 PM,13.8
FYV,4/10/2017 3:53:00 PM,19.55
FYV,4/10/2017 4:53:00 PM,14.95
FYV,4/10/2017 5:53:00 PM,12.65
FYV,4/10/2017 6:53:00 PM,11.5
FYV,4/10/2017 7:53:00 PM,10.35
FYV,4/10/2017 8:53:00 PM,12.65
FYV,4/10/2017 9:53:00 PM,12.65
FYV,4/10/2017 10:53:00 PM,13.8
FYV,4/10/2017 11:53:00 PM,9.2
FYV,4/11/2017 12:53:00 AM,4.6
FYV,4/11/2017 1:53:00 AM,4.6
FYV,4/11/2017 2:53:00 AM,0
FYV,4/11/2017 3:53:00 AM,0
FYV,4/11/2017 4:53:00 AM,6.9
FYV,4/11/2017 5:53:00 AM,0
FYV,4/11/2017 6:53:00 AM,3.45
FYV,4/11/2017 7:53:00 AM,0
FYV,4/11/2017 8:53:00 AM,0
FYV,4/11/2017 9:53:00 AM,5.75
FYV,4/11/2017 10:53:00 AM,0
FYV,4/11/2017 11:53:00 AM,3.45
FYV,4/11/2017 12:53:00 PM,0
FYV,4/11/2017 1:53:00 PM,3.45
FYV,4/11/2017 2:53:00 PM,5.75
FYV,4/11/2017 3:53:00 PM,4.6
FYV,4/11/2017 4:53:00 PM,6.9
FYV,4/11/2017 5:53:00 PM,3.45
FYV,4/11/2017 6:53:00 PM,5.75
FYV,4/11/2017 7:53:00 PM,0
FYV,4/11/2017 8:53:00 PM,4.6
FYV,4/11/2017 9:53:00 PM,0
FYV,4/11/2017 10:53:00 PM,4.6
FYV,4/11/2017 11:53:00 PM,3.45
FYV,4/12/2017 12:53:00 AM,0
FYV,4/12/2017 1:53:00 AM,0
FYV,4/12/2017 2:53:00 AM,0
FYV,4/12/2017 3:53:00 AM,3.45
FYV,4/12/2017 4:53:00 AM,0
FYV,4/12/2017 5:53:00 AM,0
FYV,4/12/2017 6:53:00 AM,0
FYV,4/12/2017 7:53:00 AM,0
FYV,4/12/2017 8:53:00 AM,0
FYV,4/12/2017 9:53:00 AM,0
FYV,4/12/2017 10:53:00 AM,0
FYV,4/12/2017 11:53:00 AM,0
FYV,4/12/2017 12:53:00 PM,0
FYV,4/12/2017 1:53:00 PM,0
FYV,4/12/2017 2:53:00 PM,14.95
FYV,4/12/2017 3:53:00 PM,10.35
FYV,4/12/2017 4:53:00 PM,11.5
FYV,4/12/2017 5:53:00 PM,9.2
FYV,4/12/2017 6:53:00 PM,14.95
FYV,4/12/2017 7:53:00 PM,14.95
FYV,4/12/2017 8:53:00 PM,17.25
FYV,4/12/2017 9:53:00 PM,11.5
FYV,4/12/2017 10:53:00 PM,10.35
FYV,4/12/2017 11:53:00 PM,8.05
FYV,4/13/2017 12:53:00 AM,4.6
FYV,4/13/2017 1:53:00 AM,4.6
FYV,4/13/2017 2:53:00 AM,3.45
FYV,4/13/2017 3:53:00 AM,0
FYV,4/13/2017 4:53:00 AM,0
FYV,4/13/2017 5:53:00 AM,0
FYV,4/13/2017 6:53:00 AM,12.65
FYV,4/13/2017 7:53:00 AM,6.9
FYV,4/13/2017 8:53:00 AM,0
FYV,4/13/2017 9:53:00 AM,0
FYV,4/13/2017 10:53:00 AM,3.45
FYV,4/13/2017 11:53:00 AM,0
FYV,4/13/2017 12:53:00 PM,0
FYV,4/13/2017 1:53:00 PM,0
FYV,4/13/2017 2:53:00 PM,10.35
FYV,4/13/2017 3:53:00 PM,6.9
FYV,4/13/2017 4:53:00 PM,3.45
FYV,4/13/2017 5:53:00 PM,5.75
FYV,4/13/2017 6:53:00 PM,5.75
FYV,4/13/2017 7:53:00 PM,12.65
FYV,4/13/2017 8:53:00 PM,11.5
FYV,4/13/2017 9:53:00 PM,11.5
FYV,4/13/2017 10:53:00 PM,6.9
FYV,4/13/2017 11:53:00 PM,8.05
FYV,4/14/2017 12:53:00 AM,5.75
FYV,4/14/2017 1:53:00 AM,0
FYV,4/14/2017 2:53:00 AM,0
FYV,4/14/2017 3:53:00 AM,3.45
FYV,4/14/2017 4:53:00 AM,0
FYV,4/14/2017 5:53:00 AM,0
FYV,4/14/2017 6:53:00 AM,3.45
FYV,4/14/2017 7:53:00 AM,0
FYV,4/14/2017 8:53:00 AM,0
FYV,4/14/2017 9:53:00 AM,0
FYV,4/14/2017 10:53:00 AM,0
FYV,4/14/2017 11:53:00 AM,3.45
FYV,4/14/2017 12:53:00 PM,4.6
FYV,4/14/2017 1:53:00 PM,4.6
FYV,4/14/2017 2:53:00 PM,9.2
FYV,4/14/2017 3:53:00 PM,13.8
FYV,4/14/2017 4:53:00 PM,16.1
FYV,4/14/2017 5:53:00 PM,16.1
FYV,4/14/2017 6:53:00 PM,20.7
FYV,4/14/2017 7:53:00 PM,17.25
FYV,4/14/2017 8:53:00 PM,16.1
FYV,4/14/2017 9:53:00 PM,20.7
FYV,4/14/2017 10:53:00 PM,17.25
FYV,4/14/2017 11:53:00 PM,13.8
FYV,4/15/2017 12:53:00 AM,6.9
FYV,4/15/2017 1:53:00 AM,8.05
FYV,4/15/2017 2:53:00 AM,4.6
FYV,4/15/2017 3:53:00 AM,0
FYV,4/15/2017 4:53:00 AM,5.75
FYV,4/15/2017 5:53:00 AM,6.9
FYV,4/15/2017 6:53:00 AM,9.2
FYV,4/15/2017 7:53:00 AM,3.45
FYV,4/15/2017 8:53:00 AM,3.45
FYV,4/15/2017 9:53:00 AM,4.6
FYV,4/15/2017 10:53:00 AM,4.6
FYV,4/15/2017 11:53:00 AM,4.6
FYV,4/15/2017 12:53:00 PM,6.9
FYV,4/15/2017 1:53:00 PM,16.1
FYV,4/15/2017 2:53:00 PM,18.4
FYV,4/15/2017 3:53:00 PM,23
FYV,4/15/2017 4:53:00 PM,18.4
FYV,4/15/2017 5:53:00 PM,12.65
FYV,4/15/2017 6:53:00 PM,17.25
FYV,4/15/2017 7:53:00 PM,17.25
FYV,4/15/2017 8:53:00 PM,19.55
FYV,4/15/2017 9:53:00 PM,19.55
FYV,4/15/2017 10:53:00 PM,16.1
FYV,4/15/2017 11:53:00 PM,13.8
FYV,4/16/2017 12:53:00 AM,10.35
FYV,4/16/2017 1:53:00 AM,3.45
FYV,4/16/2017 2:53:00 AM,6.9
FYV,4/16/2017 3:53:00 AM,10.35
FYV,4/16/2017 4:53:00 AM,8.05
FYV,4/16/2017 5:53:00 AM,3.45
FYV,4/16/2017 6:53:00 AM,0
FYV,4/16/2017 7:53:00 AM,0
FYV,4/16/2017 8:53:00 AM,0
FYV,4/16/2017 9:53:00 AM,0
FYV,4/16/2017 10:53:00 AM,5.75
FYV,4/16/2017 11:53:00 AM,11.5
FYV,4/16/2017 12:53:00 PM,13.8
FYV,4/16/2017 1:53:00 PM,18.4
FYV,4/16/2017 2:53:00 PM,3.45
FYV,4/16/2017 3:53:00 PM,6.9
FYV,4/16/2017 4:53:00 PM,14.95
FYV,4/16/2017 5:53:00 PM,4.6
FYV,4/16/2017 6:53:00 PM,12.65
FYV,4/16/2017 7:53:00 PM,12.65
FYV,4/16/2017 8:53:00 PM,10.35
FYV,4/16/2017 9:53:00 PM,8.05
FYV,4/16/2017 10:53:00 PM,6.9
FYV,4/16/2017 11:53:00 PM,0
FYV,4/17/2017 12:53:00 AM,0
FYV,4/17/2017 1:53:00 AM,0
FYV,4/17/2017 2:53:00 AM,0
FYV,4/17/2017 3:53:00 AM,0
FYV,4/17/2017 4:53:00 AM,4.6
FYV,4/17/2017 5:53:00 AM,19.55
FYV,4/17/2017 6:53:00 AM,5.75
FYV,4/17/2017 7:53:00 AM,3.45
FYV,4/17/2017 8:53:00 AM,4.6
FYV,4/17/2017 9:53:00 AM,6.9
FYV,4/17/2017 10:53:00 AM,4.6
FYV,4/17/2017 11:53:00 AM,0
FYV,4/17/2017 12:53:00 PM,3.45
FYV,4/17/2017 1:53:00 PM,3.45
FYV,4/17/2017 2:53:00 PM,0
FYV,4/17/2017 3:53:00 PM,0
FYV,4/17/2017 4:53:00 PM,0
FYV,4/17/2017 5:53:00 PM,8.05
FYV,4/17/2017 6:53:00 PM,0
FYV,4/17/2017 7:53:00 PM,0
FYV,4/17/2017 8:53:00 PM,4.6
FYV,4/17/2017 9:53:00 PM,3.45
FYV,4/17/2017 10:53:00 PM,4.6
FYV,4/17/2017 11:53:00 PM,0
FYV,4/18/2017 12:53:00 AM,3.45
FYV,4/18/2017 1:53:00 AM,0
FYV,4/18/2017 2:53:00 AM,0
FYV,4/18/2017 3:53:00 AM,3.45
FYV,4/18/2017 4:53:00 AM,0
FYV,4/18/2017 5:53:00 AM,0
FYV,4/18/2017 6:53:00 AM,3.45
FYV,4/18/2017 7:53:00 AM,0
FYV,4/18/2017 8:53:00 AM,0
FYV,4/18/2017 9:53:00 AM,0
FYV,4/18/2017 10:53:00 AM,0
FYV,4/18/2017 11:53:00 AM,4.6
FYV,4/18/2017 12:53:00 PM,0
FYV,4/18/2017 1:53:00 PM,0
FYV,4/18/2017 2:53:00 PM,6.9
FYV,4/18/2017 3:53:00 PM,5.75
FYV,4/18/2017 4:53:00 PM,5.75
FYV,4/18/2017 5:53:00 PM,4.6
FYV,4/18/2017 6:53:00 PM,5.75
FYV,4/18/2017 7:53:00 PM,9.2
FYV,4/18/2017 8:53:00 PM,10.35
FYV,4/18/2017 9:53:00 PM,6.9
FYV,4/18/2017 10:53:00 PM,8.05
FYV,4/18/2017 11:53:00 PM,6.9
FYV,4/19/2017 12:53:00 AM,0
FYV,4/19/2017 1:53:00 AM,0
FYV,4/19/2017 2:53:00 AM,3.45
FYV,4/19/2017 3:53:00 AM,4.6
FYV,4/19/2017 4:53:00 AM,4.6
FYV,4/19/2017 5:53:00 AM,0
FYV,4/19/2017 6:53:00 AM,0
FYV,4/19/2017 7:53:00 AM,3.45
FYV,4/19/2017 8:53:00 AM,0
FYV,4/19/2017 9:53:00 AM,4.6
FYV,4/19/2017 10:53:00 AM,0
FYV,4/19/2017 11:53:00 AM,0
FYV,4/19/2017 12:53:00 PM,4.6
FYV,4/19/2017 1:53:00 PM,10.35
FYV,4/19/2017 2:53:00 PM,13.8
FYV,4/19/2017 3:53:00 PM,12.65
FYV,4/19/2017 4:53:00 PM,11.5
FYV,4/19/2017 5:53:00 PM,18.4
FYV,4/19/2017 6:53:00 PM,12.65
FYV,4/19/2017 7:53:00 PM,20.7
FYV,4/19/2017 8:53:00 PM,17.25
FYV,4/19/2017 9:53:00 PM,14.95
FYV,4/19/2017 10:53:00 PM,14.95
FYV,4/19/2017 11:53:00 PM,9.2
FYV,4/20/2017 12:53:00 AM,9.2
FYV,4/20/2017 1:53:00 AM,9.2
FYV,4/20/2017 2:53:00 AM,5.75
FYV,4/20/2017 3:53:00 AM,9.2
FYV,4/20/2017 4:53:00 AM,9.2
FYV,4/20/2017 5:53:00 AM,8.05
FYV,4/20/2017 6:53:00 AM,10.35
FYV,4/20/2017 7:53:00 AM,12.65
FYV,4/20/2017 8:53:00 AM,14.95
FYV,4/20/2017 9:53:00 AM,12.65
FYV,4/20/2017 10:53:00 AM,4.6
